,text,label
91,"Книгу П. Б. Колесова «Тренинг Достигаторства» можно просто прочитать и ничего более. Во время прочтения положительные эмоции гарантирую;))))) Возможно даже, что Вас где-то осенит, и Вы решите жить легко и весело, как истинный достигатор. А ежели Вы к прочтению данного шедевра мировой достигаторской литературы отнесётесь с чуть большим вниманием, и возьмёте на вооружение пару троек «фишек» - ваша жизнь станет намного веселее и ярче, чем у большинства Ваших знакомых, коллег и соседей. Далеко ехать",1
92,"«Воздушный замок» - продолжение чудеснейшей сказки «Ходячий замок». Вполне логично, что за продолжение понравившейся книги берешься с опаской, ожидания определенного разочарования. Так вот: «Воздушный замок» - не разочаровал. Пусть полюбившиеся по первой истории герои появляются только со второй половины книги, и совсем в неожиданных ипостасях, пусть сменился стиль повествования, подстраиваясь под нового главного героя, торговца коврами Абдуллу – это не мешает и этой сказке быть завораживающе чу",1
93,"Читала в школе, но не дочитала. Осталась всего страничка, а я перестала читать. Слишком реально я узнаю персонажей. Они такие же окружают меня, на многих я сама похожа. Увы, но это так. Есть над задуматься, очень страшно. Начала заниматься самовоспитанием. Когда закончу-дочитаю.",1
94,Я обожаю этого автора. Настолько лихо закрученный сюжет. Небанальный.  Что порой просто изматывал своей мукой непредсказуемости! Сопереживания тоже тут найдете. Чистый доступный понятный язык. в книге переплетается и детектив и приключение и жизнь! Даже мораль у книги есть).,1
95,В «Реестре» представлены государственные общеобязательные выпуски бумажных денежных знаков 16 стран (15 независимых государств - бывших республик СССР + непризнанная Приднестровская Молдавская Республика). Порядок вывода разделов (стран) основан на использовавшейся в СССР схеме перечисления союзных республик.,1
96,"Цена порадовала - это раз. Все удовольствие-то обошлось где-то в 45 рублей. Страницы из плотного картона - как раз для самых маленьких. Крепление страниц - пластиковая пружинка - позволяет маленьким чтецам листать страницы без ущерба книги. А если снять пружинку и перевернуть странички обратной стороной, то получается мини-пазл из 4-х деталей. Собирается легко для начинающих, но вызывает большую радость ощущения победы.",1
97,"Не могу сказать, что эта история стала откровением для меня. Скорее даже наоборот. Нечто подобное я уже читал ранее, и поэтому к книге у меня остался легкий скепсис, и чего уж лукавить - доля разочарования. Здесь нам расскажут про противостояние людей против орды орков, которые решат напасть на очередной мир Империума ради славной драки и легкой наживы. Орки, они такие. Любят подраться. И чем больше врагов, тем лучше. Поэтому готовимся к побоищу с горой трупов, пафосными возгласами о том, что Им",1
98,"Я вообще в волшебные таблетки не верю. Такие, чтобы книжку взял, прочитал, а наутро жизнь изменилась до неузнаваемости. Сама! Такого не бывает. Так и тут – если книгу П. Б. Колесова «Тренинг достигаторства» просто взять и прочитать, то Вашей в жизни ничего, скорее всего, не поменяется. Фишка этой книги в чём: ничего сверхсложного и архитрудного в заданиях нет. Наоборот, делать то, что советует автор – легко, весело и прикольно! И, как бонус, жизнь ваша начнёт меняться: понемногу, если Вы будете ",1
99,"Возможность прослушать задание ребенком - мне очень нравится. Это дает возможность как бы пообщаться ребенку, ведь в будущем - в школе он будет так же слушать задания. Я думаю такая книга не навязчиво подготавливает ребенка к школе, учителям но оставляет его в детстве.",1
100,"Книга ""Салаты. 1000 новых рецептов"" Т. В. Лагутина впечатляет. Я конечно догадывалась, что салатов всевозможных куча, но чтоб такая куча... Тут есть рецепты абсолютно для любых событий. Ест шикарные, с экзотическими ингредиентами, есть простейшие для семейного вечера, ест изысканные для торжества. Сплошная радость для хозяек!",1
101,"Книга. Да не просто книга, а интересная захватывающая книга. По сути, сейчас их никто не читает, т ем не менее, очень советую прочитать ее хотя бы онлайн.... Захватывающе, очень запутанно и интересно. Прямо таки своеобразный детектив, но лучше. намного лучше)).",1
102,"Данная книжка попалась мне совершенно случайно. Начала читать ее, читается на одном дыхании, настолько интересно написано, все чувства героев так эмоционально отражены, что захватывает дыхание. Прочла ее буквально за два дня, при том, что она достаточно толстая.",1
103,"Одно из моих самых любимых произведений! Как любитель всего романтичного, однозначно рекомендую. При чтении испытываешь самые разные эмоции от переживания на главных героев до чувства спокойствия на душе от восторжествовавшей справедливости. Помню, впервые читала Онегина ещё в школе. Он мне так полюбился, что до сих пор помню наизусть письмо Татьяны.",1
104,Книга отличная! Действительно идет солнечная! Внутри яркие и крупные картинки - ребенку очень нравится изучать числа - она вызывает интерес у него. Рекомендую для детей от 3 лет гдк то! Цена от 250 рублей. Очень рада что купила ребенку всю серию этих книг!,1
105,"Добрый день, хотелось бы поделиться впечатлением об этой книге. На первых страницах уже возник интерес к дальнейшему прочтению. Иногда было сложно уловить суть, некоторые предложения были сложными, я бы сказала даже огромными. Сюжет просто вау! Я рекомендую к прочтению, т. к не думаю, что сложные предложения можно считать за недостаток книги.",1
106,"Если вы любите захватывающие, запутанные, полные неожиданных поворотов детективы-вам сюда. Десять негритят, по истине, можно назвать гениальным произведением. Ни за что не догадаешься, кто же главный злодей. Хотя иногда можно предугадать, кто следующий будет ""наказан"". В начале мы знакомимся с восьмью героями, которые приглашены на остров некими Онимами.",1
107,"Уже знакомый нам автор таких мужских романов как ""Духлесс"", ""Media Sapiens"", ""Videoты"", ""The Телки"" - Сергей Минаев, презентует нам в этом месяце свое новое творение именуемое ""Москва, я не люблю тебя"". Автор является любителем разворачивать действие своих книг в Российской столице, однако в данной книге Москва фактически и есть главный герой.",1
108,"Замечательная детская книжечка для мальчиков. Она развивает не только визуально но также и на звуках. Ребеночек может сразу вкупе узнать о машине: как она выглядит, какие и звуки издает и прочиать веселое стихотворение про эту машинку. По этому я очень советую Книга ""Мои машинки"" Азбукварик.",1
109,"Эту замечательную книгу, нам подарила бабушка! Мы ей безумно благодарны за такой подарок, эта книга у нам самая любимая! Это сборник, в ней много разных сказок, разных авторов! Есть сказки из нашего детства, а также новых писателей! Сама книга очень яркая, позновательная, в ней много иллюстраций, дети очень любят её смотреть) сказки слушают с удовольствием и всегда просят почитать ещё! Шрифт не мелкий, так что старший сын (ему 6 лет), читает её сам! Так же книга подходит для разных возрастов, бу",1
110,Очень интересная и захватывающая книга! Каждый персонаж очень уникален и интересен! С нетерпением жду 3-ей части!,1
111,"Не могу даже сказать, что в «Онегине» важнее сюжет или слог, характеры эпохи. Также важно то, за что я ценю этот роман и все пушкинские произведения в целом, это острые фразы, запавшие в человеческие сердца, ставшие для нас уже афоризмами. Картины человеческих пороков в романе так точна, а насмешка так справедлива. И пусть звучит банально, но эту «энциклопедию русской жизни» обязан прочитать каждый, кто претендует на звание образованного человека.",1
112,"Перед читателем проходит галерея помещиков. Они порой смешны, порой страшны в своем невежестве. Галерея помещиков - это галерея пороков. Порочность круга Гоголь доводит до абсурда и перед глазами читателя предстает полу-человек Плюшкин. Чичиков, герой блуждающий, ищущий, амбициозный махинатор. Он объединяет всех помещиков. ""Мертвые души"" - это не только души мертвых крестьян, это омертвевшая душа всех героев. Что будет с Чичиковым? Погрязнет ли он в трупах нравственности или все-таки преобразитс",1
113,"Данную книгу рекомендую. Лучшее издание по мобильной связи на сегодняшний день. Если хотите быть в теме - покупайте, не пожалеете! Особенно рекомендую руководителям отрасли, которые все забыли, а времени восстанавливать знания нет. Расписано действительно все, толково и грамотно. Много рисунков, схем и таблиц. Порадовали и дополнительные рисунки на форзацах. На столе держать, как хотели авторы, конечно, не буду, но не выкину точно - еще перечитаю по случаю.",1
114,"Очень красочная, и красиво оформленная азбука. Ни капельки не пожалела, что купила именно её. Мы уже научились читать благодаря этой азбуке. Все очень просто и доходчиво изложено, мой ребенок с интересом изучал азбуку благодаря красивым картинкам. Честно я даже не ожидала, что мы так легко и быстро выучим азбуку. Авторам отдельное огромное СПАСИБО!",1
115,"Очень интересная книга замечательной ирландской писательницы Сесилии Ахерн под названием ""P. S. Я люблю тебя"". Фильм немного отличается от произведения, но в целом это очень трогательная история о настоящей любви, которую, увы, в наше время сложно встретить между мужчиной и женщиной. Читая бестселлер, я не мог удержать слезы на глазах, до того некоторые моменты так печальны.",1
116,"Для родителей, которые хотят  обогатить фантазию и улучшить восприятие своего ребенка, Книга "" Это может Ваш малыш (1-3 года  ) Волшебные краски"" Янушко поможет вам  на все 100 процентов. Берите и не пожалеете, как мама со  стажем  советую всем!",1
117,"Увлекательная книга. Сочетает в себе  много жанров: фантастик, сказка, юмор. Рекомендую детям или подросткам. Автор красочно описывает предметы или место пребывания главного героя.",1
118,"Мне произведение заполнилось в первую очередь этой фразой. Это классика, если не самая любимая, то одна из любимых книг. Непростая жизнь героев в этом сером и болезненно желтом Петербурге, выбор и безысходность. Все персонажи удивительно многогранны. Всем, кто не читал очень советую.",1
119,"Захватывающий роман о любви, который читается на одном дыхании. История о молодой девушке, которая влюбилась в священослужителя, тем самым испортила жизнь и себе и ему. Вся ее жизнь была пронизана этой запретной любовью, но в итоге она была наказана свыше, за то, что  посягнула на святое.",1
120,"Могу сказать точно, что книга хотя бы лучше фильма. Но все так банально и нереалистично. Книга ничему научить не может, если только тому, что за любовь можно отдать жизнь. Но я думаю это не в плюс. Однако много людей с ума сходят от этой невероятной любви. Есть и получше книги про любовь. Лично меня заинтересовали вампиры, кто они и как вообще живут:).",0
121,"Можно сказать - всё смешалось в доме облонских... кто кого танцевал, кто кого производил? дружба бывших, практически кровных, врагов.... развитие событий с участием юного поколения - чушь какая то, для меня... попытки автора ещё dough-фунтов нарубить.... и так она чрезмерно ""старается"". .. раз уж чуть было не сделала Дамбдора голубятней - требовала ""публика"" ""особая""уже после издания произведения... А всего лишь, сводилось по произведениям, жизнь и его разборки с бывшим другом: They say, still, ",0
122,"Очень поучительная книга о взаимоотношениях мужчины и женщины, можно было бы отнести эту книгу к разряду учебников, но к сожалению мало когда в отношениях готовы работать оба партнера, в большинстве случаев меняться готов только один. Если Вы созрели до понимания того, что ради сохранения отношений Вам надо пересмотреть понимание жизни и поступков партнера, и в первую очередь готовы изменить свое поведение и лексикон, то это книга специально для Вас. Читайте, вникайте и меняйтесь, а глядя на Вас",0
123,"Книга очень интересна! Читается легко! Захватывающая! Изначально автор рассказывает про вполне реальные вещи, к середине начинаешь верить в чудеса и реальность больше похожа на сказку. Сказку, которую можно воплотить в свою жизнь.  До сих пор не могу понять где же вымысел и фантазия автора, а где истина. Идея, про дворовое поместье каждому человеку, конечно восхитительна! Читаешь книгу и есть желание бросить свою нынешнюю жизнь со всей суетой и начать жить отшельником.... и на это я так понимаю ",0
124,"Вторая часть «Сумеречной саги», второй роман. Если первая книга преимущественно была посвящена становлению взаимоотношений простой семнадцатилетний девушки с вампиром, то ключевым моментом «Новолуния» становится превращение лучшего друга героини в оборотня. Ситуация усугубляется тем, что ее «молодой человек» принимает довольно странное решение: пытаясь защитить возлюбленную, он ее просто бросает. Окончательно. Не присматривает за ней, не просит помощи у своей семьи – просто уходит. И так не очен",0
125,"Когда подруга выбирала для меня книгу, продавцу в магазине она сказал, что я люблю что-то необычное, что-то запоминающееся и что бы оставляло след в памяти. Да, эта книга след оставила, но неприятны, противный след который хочется скорей забыть. Честно говоря я поражаюсь авторам которые имеют такое больное воображение. Плюс ко всему написана книга в скучном до ужаса изложении. После прочтения мной, прочли ее еще две мои подруги, просто ради меня, так как я казала, что это ужас, но о ней есть мно",0
126,"Книга интересная, читала с удовольствием но курить я бросила лишь на время. Спустя месяц по немногу начала курить снова.",0
127,"Книга ""Любовница демона"" Стрельниковой  Киры одно из худших ее произведений. Это даже не фэнтези, а сплошной сопливый любовный роман. Она вся такая овечка, а он Демон и тут... любовь! И всю книгу они любят, любят, любят..... Противно. Можно мотать книгу прям десятками страниц-ничего не пропустишь.",0
128,"«Ледяной город» К. Д. Фаулер – странная книга, это словно бы часть, вырванная из большого произведения. Сюжет очень размыт. Его завязка – приезд героини, Римы, в дом своей крестной матери, писательницы Аддисон Эрли. Попытка двух женщин найти общий язык, притереться друг к другу, попытки героини выяснить, какие отношения связывали крестную и отца – вот, собственно, и вся сюжетная линия – вялая, размытая, смазанная, насыщенная множеством деталей (например, героиня читает письма, написанные поклонн",0
129,"Прочитала только первую часть романа. Честно скажу- не впечатлило... Обычный эротический рассказ, каких написано итак слишком много. Ничего запоминающегося тоже нет, а вообще я бы скорее отнесла это произведение к жанру фантастики. Ну не сказка ли милиардер в 27 лет, встречает девушку-простушку, засыпает ее подарками и постепенно влюбляется в неё без памяти... Если бы не сцены БДСМ, то это был бы просто романчик-пустышка с соплями и слезами.",0
130,"Сказка конечно интригует, написана достаточно простым и легким языком, что помогает восприятию, в принципе. Не имеет возрастного ограничения, как такого. По мне, так ее можно читать, как в малом возрасте, своему ребенку, так и уже в весьма взрослом. История затягивает, заставляя переживать, ожидать развития. В целом, неплохая.",0
131,"Вообще то эта книга стала уже перебором. Это надо быть бесбашенной поклонницей что бы купить книгу в которой все просто ""слизано"" с интернета. Правда к ней прилагается плакат. который в принципе можно купить за какие то 30 рублей в журнале. Если бы не его роль вампира Эдварда, не думаю что он так бы прославился.",0
132,"Недавно нам подарили эту серию книг. Вот мои впечатления об этом пособии для малышей. Красивая упаковка,  подарочная коробка. Есть дипломчик об окончании этой школы для малышей. Всего двенадцать книжек. Эта система занятий с детьми от рождения до года, как написано в руководстве. Яркие и красивые иллюстрации. С их помощью можно научить малыша различать предметы, цвета. Но я не совсем согласна, что эти книжки для детей с рождения. Потому что, ребенок далеко не сразу различает предметы, а тем боле",0
133,"Я обожаю книги про любовь, особенно когда у книги интересная аннотация, ведь аннотация может многое рассказать о книге. Но! в данном случае, интересная аннотация, но не интересная книга. Таких книг с таким сюжетом очень много, она ничем не отличается от других.  Обыкновенная история серой мышки, ничем не отличающийся от других, красавчик главный герой, который в конце влюбляется в нее. Если вы любите неприхотливые книги, на один зубок, отвлечься от грустных мыслей, то думаю, что данная книга вам",0
134,"Это книга мне не очень понравилась, я думал дать её почитать младшему брату, но она для него показалась скучной.",0
135,"Стиль  Толстой это конечно  может где-то  и  свобода, но не  думаю что   можно   допускать  мат в   своих писания, что она   делает  постоянно. А  потом не  понятно  почему, нас  и в   инете  хотят   контролировать. Как по мне  то  она  еще та   хамка и не знает   когда остановиться.",0
136,"Недавно начала читать эту книгу, при этом также смотрю сериал... ну что сказать, по началу казалось, что это все сложно, непонятно, какие то персонажи, куча имен, это все сложно запоминалось, но со временем начинаешь к ним ко всем привыкать и.... они могут умереть... боже.. смерть многих персонажей вызвала  у меня немало слез, не буду спойлерить чья, а точнее чьи именно. самое главное быть максимально увлеченным, как только ты начинаешь отвлекаться от сюжета - все.. ты теряешь основную нить. Пок",0
137,"Это было очень скучно и нудно. Я ждала закрученный исторический детектив, а в итоге получила книгу о жизни и страданиях обитателей монастыря, а само расследование началось только с середины книги. К тому же автор совершенно не дает читателю вводной информации, раскидываясь датами, именами и родственными связями. Двоюродные сестры, троюродные дядьки, бывшие фрейлины и конюхи сестры подруги четвероюродной снохи бывшего мужа больной сельчанки. Я настолько запуталась во всем этом, что сам сюжет отош",0
138,"Эта очень старая повесть, для чтения подходит и детям и взрослым, я потратил один день, почитал, не вдохновило.. Рекомендую людям, которые любят мистику.",0
139,"Я знала, что эта книга о любви, романтика и все такое. Но не думал, что все будет до такой степени плохо. Мне книга совсем не понравилась. Ну да, какая-то идея есть, но она совершенно не развита до такой степени, чтобы это можно было назвать полноправным литературным произведением.",0
140,"Брэдбери сам по себе - прекрасный фантаст. Здесь же идет описание прекрасного детства мальчишек - и в этом он смог показать себя. Хоть книга и не имеет как таковой основной сюжетной линии, она захватывает и погружает в эти чудесные времена, учить ценить жизнь и все прекрасные в ней моменты. В общем, читать обязательно стоит.",0
141,"Я столкнулась с такой книгой в зоопарке, где предлагали всем желающим тут же напечатать книгу. Дети, конечно, не могли  пройти мимо, и пришлось заказывать.  Сюжет простенький. назовите имя вашего ребенка и двух его друзей. Друзей вставляют в сказку вместо героев. Сюжет банальнейший. Картинки стандартные (не наши фотографии). Мне не понравилось.",0
142,"Книжка думаю  интересна, особенно для любителей, но я лично не из тех кто читает, но зайдя в игру узнал что интересная думаю в будущем прочитаю и книгу.",0
143,"В принципе книга нормальная, но на любителя, не много пугающая. Лучше читать не слабо нервным и не детям которые любят животных.",0
144,"Данную книгу нам задавали прочитать когда ещё училась в институте, но как-то ""руки не дошли"". Зайдя один раз в книжный магазин книга привлекла мой взгляд, я решила купить её и прочитать. Если говорить кратко, я не совсем включилась в проблемы главного героя. Эта книга хорошо подойдёт подросткам, так как главный герой тоже подросток и мне кажется им больше он будет импонировать. Возможно из-за возраста мне и не удалось до конца понять что хотел сказать автор данным произведением. Так или иначе да",0
145,"Все в этой книге  намешано с лихвой и говорящие коты и василиски и баба-яга с кощеем) А уж слова уменьшительно-ласкательные через строчку, то трупик, то гробик, то кишочки! Смешно? да нет обыденно. Сюжет избитый и все как обычно! Но мозги отдыхают с этой книгой).",0
146,"Больной был человек. Прочитайте его произведения. Где нет мистики? А в этой книге есть все: и ведьма, и черти, и люди, которые одержимы демонами. А как захватывает! Если бы не одно но! Те, кто пишет про такое-люди несчастные! Подтверждение-сам автор. А демоны, они есть. Только связываться с ними-не дай Бог!",0
147,"Жуткая книга, которая оставляет неприятный осадок. Неясный конец. Полное отсутствие логики в поступках героев. Хотя возможно их поступки оправдывает помешательство. Не рекомендую к прочтению впечатлительным людям, особенно детям. Читаешь только для того, чтобы увидеть хоть какой-то смысл в книге. Странные диалоги. И вообще странная книга.",0
148,"""Комедия"" дико сложна для прочтения. На читателя почти сразу обрушивается поток имен и стоящих за этими именами сюжетов. Суровый Дант писал для образованных средневековых итальянцев. И вогнал в свой труд не только массу библейских и античных героев (это еще куда ни шло, если не оригиналы, то Куна точно все читали и фабулу Заветов как-то представляют), но и актуальных для своего времени политических деятелей, воинов и просто ""медийных персонажей"". Если наш современик изладит роман, где в аду черт",0
149,"""Зона тьмы"" - это два взаимосвязанных романа, ""Мрак над Джексонвиллем"" и ""Укус тьмы"". Первый - весьма интересен будет всем любителям литературы о зомби, потому как Обер ярко, красочно, не стесняясь откровенных и омерзительных деталей рисует восставших мертвецов, причем укладывает их сущестование в рамки древней индейской легенды о противостоянии Бога Света и Бога Тьмы (при этом, в легенде фигурируют тараканы, образ который писательница нещадно эксплуатирует для создания общей жутчайшей атмосферы",0
150,"""Есть время жить"" - это фанфик к оригинальной трилогии А. Круза ""Эпоха мертвых"", выпущенный в одноименной серии и адресованный, прежде всего любителям жанра зомби-апокалипсиса, произведений Круза (так как ощущается их огромное влияние не только в позаимствованном мире, но и в построении сюжета, описаниях, упоре на конкретные навыки героя) и боевой фантастики, где сильный брутальный мужчина проявляет все свои навыки: стрельбы, выживания и внутреннего героизма перед неистребимой угрозой. От осталь",0
151,"Маленькая, тоненькая книжка, больше похожая на брошуру. Яркие и красочные иллюстрации, удобный и читабельный шрифт. Очень хорошо подходит для чтение ребенку и рассматривание картинок. Было бы замечательно, если бы обложка и страницы были из более плотной бумаги, поэтому 3.",0
152,"В детстве наверняка у всех были диски, которые приходилось ещё вставлять в DVD. И как-то на одном из таких мне попался мультфильм с названием ""Коралина в стране кошмаров"", режиссёром которого был Генри Селик. Хоть моментами он и пугал меня, ведь я была ещё ребенком, он навсегда запал мне в душу и стал моим самым любимым мультфильмом. Как-то совсем недавно, прогуливаясь по книжному магазину, мое внимание привлекла книга с названием ""Коралина"", автором которой был Нил Гейман. Посмотрев на обложку ",0
153,Никогда не понимал восторга по поводу этой книги. Кто-то разбирает ее на цитаты и притягивает за уши к каждой из них сокральный смысл. я же не смог даже до середины дочитать.,0
154,"«У лорда неприятности» Кейти Макалистер – симпатичный любовный роман, наполненный юмором, комическим сценами и немного эротикой. В условных исторических декорациях (большого влияния на сюжет не оказывающий) встречаются уже взрослые, опытные персонажи, обремененные детьми, правда не в равных количествах (5 у главного героя, и только 1 племянница у героини), прошлым (обе истории найдут в развязке завершение) и определенным сексуальным опытом. Автор достаточно иронична, чтобы создать ряд довольно с",0
155,"Книга написана на последнем дыхании автора, все истории высосоны из 1 книги (Метро 2033). Автор исписался примерно к середине книги  и начал писать уже о бо всем что только можно, сюжет очень хорошый задумка тоже интересная но для написании полноценной книги у автора просто не хватило времени чтоли, в общем после триумфальной 1 книги, Метро 2034 стала грандиозным провалом автора.",0
156,"Честно говоря не очень. Мне не понравился герой из этой истории. Я не удивляюсь даже, что его отправили на Кавказскую войну. Он слишком много о себе думал. такой самоуверенный. Мне не понравилось, как он поступал со своей женой, которую взял прямо на Кавказе. Так долго добивался ее. Украл. А потом ему с ней стало скучно. И он забыл ее. Сам человек негативный этот Печорин.",0
157,Не смотрите на эту книгу как на шедевр это не тот титаник  о котором вы думаете! Эта литература адресована подросткам и детям .  В но если у вас есть ребёнок подросток или младший брат или сестра подросткового периода дайте им это почитать для них это будет интересно.,0
158,"Ивительно, но триллер  Коннелли  интересен по большей части бытовухой полицейского отделения (! ) и отношениями детектива Гарри Босха с начальством. Вот уж чего не ожидал, того не ожидал. На сей раз Босх сталкивается с делом двадцатилетней давности (и чего многие авторы триллеров прицепились к этой теме? ), с которым столкнулся во время беспорядков в Лос-Анджелесе в начале 90-х и не успел довести до конца. Жертвой оказалась датская журналистка, но раскрытие ее дела могло бы повлечь определенные ",0
159,"Не понимаю всеобщего восторга от произведения ""Над пропастью во ржи"". Сюжет довольно простой, как и язык, которым написано произведение. Абсолютно непримечательное повествование, абсолютно лишенное смысла или морали. Язык настолько простой, что читать это не имеет никакого смысла. Это не Лермонтов с его невероятным чувством юмора и сумасшедшими словарными оборотами. Это даже не Есенин или Пушкин с множеством эпитетов, и не Акунин с изящным юмором и тонким описанием ситуаций. В общем, книга мне п",0
160,"Начиталась множество положительных отзывов на книгу и решилась все таки сама с ней ознакомиться. Книга очень тоненькая, поэтому много времени не займет (всего 186 страниц). Сказать, что эта пустая трата времени- это ничего не сказать. Обычно я в книгах по психологии или саморазвитию выделяю какие-то мысли, советы, цитаты, но тут у меня от силы набралось 3 закладки. Всё что пишет Мэнсон- это абсолютно очевидные вещи. Если не будешь ничего делать, то ничего не получится. За счастье надо бороться, ",0
161,Полная копия сумерки. Только это плохая копия сумерок. Ждал какой -то изюминки так и не дождался.,0
162,"Глупая книга без сюжета для людей со ""сдвигами"" в психике. ""Портрет Дориана Грея"" - прототип книги, это же - как считает, наверное, автор, то же, но на новый и современный лад. Ага, почти. Только ужасно безвкусно, пошло, глупо, без сюжета и интриги. Купила только по причине ""раскрученности"" этой книги, множества отзывов (о боги, кто их там пишет.... и ведь такие искренние!). В общем, моя литературная ошибка, признаю.",0
163,"Конечно мы на таких скзках выросли и нам в детстве все казалось нормальным. Но вот кто мне скажет: о чем вообще эта сказка!? Тут сын недавно спросил, а я объяснить не могу в чем смысл. И действительно, в чем? Просто дед с бабкой взяли и заким-то разбили золотое яичко, причем целенаправленно. А потом еще и ревут, что оно разбилось... Короче тупее сказки я не встречала пока.  Сыну 5 лет, он тоже говорит, что сказка дурацкая.",0
164,"Прошу прощения, но у меня создалось впечатление, что те кто восхваляет ""безславинск"" и ""левиафан"" просто больные люди, нуждающиеся в извращениях и пошлом восприятии мира. В то время когда мы должны читать жизнеутверждающие книги и смотреть фильмы с нерушимыми человеческими ценностями, некоторые, даже многие восторгаются какими-то пошлыми и безбожными ""левиафаном"" и ""безславинском"" Где же ваш разум?! Но я абсолютно уверен, что время всё расставит по своим полкам, а пока-что я вместе со своими сор",0
165,Нормальная книга. Конечно же не для маленьких детей.,0
166,Странное продолжение. Хотчя нет это и не продолжение. какая-то больная фантазия. Изуродовать ТАК романтичную сказку сложно! я просто честно говоря в легком трансе ЗАЧЕМ это надо было делать?. Герои  хм от них остались только имена( короче даже не хочется все это передумывать НЕ ЧИТАЙТЕ это фу(.,0
167,"Сборник древних мифов. Для особо любознательных, христиан, пытающихся ими быть, а также для тех, кто курит. Книга, на которую ушло больше всего леса за всю историю человечества. Лучший способ усыпить ребёнка. Также набор прописных истин и лучший способ вправить мозги невеждам и запутавшимся людям.",0
168,"Мне очень понравилось, в нем я смог увидеть смелых героев. Познавательная и интригуящая книга, желаю всем его почитать.",0
169,"Из всех книг Киза- этот роман мне понравился меньше всех, хотя не могу сказать, что он прям плохой. Весь негатив к книге у меня вызывал главный герой, и скорее всего на это было рассчитано. Это история очень тяжелая- о паре, которая подверглась радиоактивному излучению. Они стали изгоями для всех своих друзей, знакомых и жителей города. И тяжелее всего мне было читать про Карен, которая спустя множество неудачных попыток всё таки смогла забеременеть, в самый неподходящий момент. Тяжело даже боль",0
170,"Не знаю, кто назвал эту книгу бестселлером. Обыкновенный романчик, один из многих. Написанный к тому же дешевым языком. Фраза про *Внутреннюю Богиню*, которая повторяется через каждые 2 строчки начинает дико раздражать еще в самом начале книги. Тема садо/мазо вообще для очень ограниченного круга любителей. Разочарована.",0
171,"Чак Паланик- это автор не для всех и я в этом убедилась на своем собственном опыте. Моё знакомство с автором началось с книги ""Бойцовский клуб"" и мне кажется, что это лучший вариант для первого знакомства с автором. Фильм не смотрела, поэтому не могу сравнить, но книга получилась не плохая, но не более того. Однозначный плюс- это темы затронутые в книги, которые актуальные в современном мире. Однозначный минус- много агрессии, злости, насилия и читать это не очень приятно. К героям не однозначно",0
172,Начинала читать еще на самиздате. Сюжет... странный. Мотивы взрослых персонажей совершенно извращенные. Бросила на середине. Покупать книгу не буду точно.,0
173,"Эту книгу я однозначно не назвала бы шедевром. Стиль написания неплохой, но красивых выражений вы здесь не найдете. Такая история подойдет в основном только подросткам, поскольку людям более старшего возраста она покажется чрезвычайно наивной. Как обычно, книга повествует о хорошей девушке и плохом парне. Поведение главных героев является типичным для подростков-все слишком эмоционально и порывисто.  Следует отметить, что на книгу ""50 оттенков серого"" она не похожа. Не могу сказать, что данная к",0
174,"Прочитала книгу и подумала, зачем я потратила свое время. Автор книги - женщина с богатой эротической фантазией. А ее главный герой-любовник в книге предстает нам поистине жестоким садистом, который получает удовольствие от того, что унижает и причиняет боль своей партнерше по сексу. Настоящий разврат! Книга не впечатлила.",0
175,"Как по мне - нудятина жуткая! Хотя другие произведения Коэльо вполне приятны. Просто не моя тема. Найдутся и на такое любители конечно, но мне не понравилось.",0
176,"Не знаю почему все восторгаются этим произведением. Первый раз прочитала в детстве-не понравилось. С возрастом стараюсь перечитывать классику и некоторые произведения приводят в восторг (как, например, книги Ф. М. Достоевского). Перечитала и ""Маленького принца""-не понравилось опять... по мне это не очень хорошая философская сказка. может и надо заставлять детей читать эту книгу, но только для знакомства с французской литературой. а все восторги, оханья и т. п. по поводу этой книги мне почему-то ",0
177,"Литературная первооснова популярного сериала «Дневники вампира» - одноименный цикл Лизы Джейн Смит. Потому, впечатленная сериалом, я решила прочитать книги американской писательницы. Первая книга – «Пробуждение» - произвела на меня удручающая впечатление. Образы героев (в первую очередь это касается главной героини, американской школьницы Елены Гилберт) отличаются от сериальных в худшую сторону (да даже внешность меняется – Елена, например, становится блондинкой), мотивация героев практически от",0
178,"На распродаже взял этот сборник. Очень скучное произведение, избитое штампами и заполнением места текстами песен. Написано очень скучно, сам конфликт не поражает и не увлекает никак. Связь между книгами показалась глупой, вторая книга так вовсе провал.",0
179,"Наслушалась продавца и хваленые речи об этой книге и купила. Да ну( Столько воды ужас, описание всего чего угодно. Смело переворачивай пару страниц ничего не потеряешь. Диалоги порой тоже предсказуемые( Единственное в этой книге нет не вампиров не ангелов) так что хоть этим отличается.",0
180,Печально.,1
181,"Замечательная детская книга, которая понравится и взрослым, и детям. История очень короткая, но интересная. Особенно интересна эта книга своими иллюстрациями от Криса Риддела. Они создают особую атмосферу и переносят тебя в книгу. Сама книга по объему меньше 200 страниц, но этого и достаточно. Мне понравился юмор в книге- легкий и понятный для всех. Может быть он не заставит вас сильно рассмеяться, но сидеть и улыбаться всю книгу вы точно будете. Сразу скажу, что эта книга точно не подойдет для ",1
